2026/08/18 20:47:49 Database: Menggunakan password terenkripsi (DB_PASSWORD_ENCRYPTED).
2026/08/18 20:47:49 Database TRACE_LEVEL=1: API Request Log Only (SQL Logging OFF)
2026/08/18 20:47:49 Database connection successfully established with optimized Connection Pool (Max 200 Conns).
=================================================================
🚀 LMS BACKEND v2.0 - SECURITY & RBAC ENFORCEMENT ACTIVE 🚀
=================================================================
2026/08/18 20:47:49 SECURITY CHECK: RBACRoleMenuMiddleware and AuthMiddleware loaded successfully.
2026/08/18 20:47:49 [LMS-API-LOG] Gin HTTP logger active (TRACE_LEVEL=1)
2026/08/18 20:47:49 [PRODUCT-CACHE] Cache diperbarui: 4 produk dimuat.
2026/08/18 20:47:49 Starting HTTPS server on port 8086 using cert ./sertifikat/lims.local+2.pem and key ./sertifikat/lims.local+2-key.pem
2026/08/18 20:47:49 [PPROF] Starting Go profiler server on http://localhost:6060/debug/pprof
[LMS-API-LOG] 2026/08/18 - 20:48:03 | 127.0.0.1 | 200 |        0,161 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       25,993 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        3,122 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,531 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:20 | 127.0.0.1 | 200 |        2,981 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        6,930 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       45,512 | <300ms | POST /api/applications/1787060960741815447/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,116 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,522 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,135 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       37,722 | <300ms | POST /api/applications/1787060961072577237/approve
[LMS-API-LOG] 2026/08/18 - 20:49:20 | 127.0.0.1 | 200 |        8,519 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       62,292 | <300ms | POST /api/applications/1787060960670143916/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,250 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,555 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,635 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,684 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:20 | 127.0.0.1 | 200 |        6,792 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,048 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,083 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       40,094 | <300ms | POST /api/applications/1787060960786360330/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,366 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       49,602 | <300ms | POST /api/applications/1787060961120062839/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        8,900 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       19,923 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,156 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,041 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,118 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       47,787 | <300ms | POST /api/applications/1787060960824371413/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       35,647 | <300ms | POST /api/applications/1787060960822487937/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,459 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       48,222 | <300ms | POST /api/applications/1787060960709667758/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        6,648 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,526 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       49,732 | <300ms | POST /api/applications/1787060960824365107/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,159 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,462 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       55,302 | <300ms | POST /api/applications/1787060960839253007/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,511 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        4,763 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        4,696 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       18,552 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,673 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,321 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       20,572 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       67,546 | <300ms | POST /api/applications/1787060960711374805/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,069 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        2,189 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,782 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       58,743 | <300ms | POST /api/applications/1787060960878159459/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       55,940 | <300ms | POST /api/applications/1787060960793440427/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        7,064 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       24,478 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       41,930 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       68,697 | <300ms | POST /api/applications/1787060960770405005/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       55,905 | <300ms | POST /api/applications/1787060960894462076/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       29,342 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       30,864 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       34,352 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       49,772 | <300ms | POST /api/applications/1787060960903721788/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        4,374 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       44,201 | <300ms | POST /api/applications/1787060960897258147/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,374 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,427 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        6,253 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:20 | 127.0.0.1 | 200 |      119,133 | <300ms | POST /api/applications/1787060960724917977/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,343 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,586 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,458 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       52,486 | <300ms | POST /api/applications/1787060961349620117/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        3,056 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        2,348 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,069 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        6,747 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,721 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       46,086 | <300ms | POST /api/applications/1787060960947152994/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,110 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        3,929 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       25,171 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        6,920 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        3,857 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       11,309 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        2,737 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       40,824 | <300ms | POST /api/applications/1787060960964706082/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       46,434 | <300ms | POST /api/applications/1787060960967553613/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        4,219 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       56,036 | <300ms | POST /api/applications/1787060961349620117/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       22,281 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       55,357 | <300ms | POST /api/applications/1787060961007823245/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,080 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        2,808 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,059 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       97,107 | <300ms | POST /api/applications/1787060960737696185/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       50,283 | <300ms | POST /api/applications/1787060960982612641/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        2,804 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       65,070 | <300ms | POST /api/applications/1787060961015921149/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,058 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        5,692 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        6,240 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        7,127 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       37,348 | <300ms | POST /api/applications/1787060962099037394/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       58,895 | <300ms | POST /api/applications/1787060960973841520/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       34,574 | <300ms | POST /api/applications/1787060960987099905/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       52,171 | <300ms | POST /api/applications/1787060961014032239/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       66,918 | <300ms | POST /api/applications/1787060960985522469/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        6,422 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,065 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       14,720 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       33,071 | <300ms | POST /api/applications/1787060961043284628/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,603 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       56,162 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       56,526 | <300ms | POST /api/applications/1787060961015921149/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       67,392 | <300ms | POST /api/applications/1787060960982612641/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |      143,404 | <300ms | POST /api/applications/1787060960986016684/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |      119,265 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,061 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       53,272 | <300ms | POST /api/applications/1787060961014032239/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,469 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,108 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,274 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        2,573 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,073 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,268 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       45,632 | <300ms | POST /api/applications/1787060960741815447/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,312 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,067 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       46,799 | <300ms | POST /api/applications/1787060961072577237/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,095 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,060 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        2,119 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 201 |       14,805 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       40,042 | <300ms | POST /api/applications/1787060961707374748/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,402 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       35,498 | <300ms | POST /api/applications/1787060961193151754/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,064 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       55,465 | <300ms | POST /api/applications/1787060960786360330/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,057 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,526 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       49,173 | <300ms | POST /api/applications/1787060960822487937/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       17,857 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       76,083 | <300ms | POST /api/applications/1787060961120062839/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,070 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       53,206 | <300ms | POST /api/applications/1787060960824365107/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,152 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,351 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,063 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       37,979 | <300ms | POST /api/applications/1787060961248096084/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       53,860 | <300ms | POST /api/applications/1787060960839253007/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       33,648 | <300ms | POST /api/applications/1787060961271175029/approve
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,054 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       48,569 | <300ms | POST /api/applications/1787060960878159459/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,056 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       55,192 | <300ms | POST /api/applications/1787060961308479048/approve
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       39,262 | <300ms | POST /api/applications/1787060961338861521/approve
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,139 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       55,452 | <300ms | POST /api/applications/1787060961340988189/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       37,720 | <300ms | POST /api/applications/1787060960936916794/approve
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,329 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       46,251 | <300ms | POST /api/applications/1787060960903721788/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,107 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,369 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       68,650 | <300ms | POST /api/applications/1787060960894462076/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       24,750 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        3,021 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        1,942 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       65,458 | <300ms | POST /api/applications/1787060960897258147/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,626 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       17,585 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       64,336 | <300ms | POST /api/applications/1787060960724917977/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,052 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       63,766 | <300ms | POST /api/applications/1787060960992979465/approve
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       16,741 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,113 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,731 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,104 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       54,648 | <300ms | POST /api/applications/1787060961340988189/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       21,481 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       22,018 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        3,078 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,305 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,189 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,389 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |       54,873 | <300ms | POST /api/applications/1787060960987804046/approve
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       42,720 | <300ms | POST /api/applications/1787060962128678508/approve
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       49,411 | <300ms | POST /api/applications/1787060960964706082/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       20,278 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       51,155 | <300ms | POST /api/applications/1787060960967553613/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       21,611 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,149 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,498 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 201 |       24,242 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       64,832 | <300ms | POST /api/applications/1787060961007823245/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,049 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,054 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |      123,872 | <300ms | POST /api/applications/1787060961055794935/approve
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,066 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       55,022 | <300ms | POST /api/applications/1787060962099037394/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |       55,666 | <300ms | POST /api/applications/1787060960973841520/disburse
[LMS-API-LOG] 2026/08/18 - 20:49:21 | 127.0.0.1 | 200 |        0,167 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:49:22 | 127.0.0.1 | 200 |        0,196 | <300ms | GET /api/products
